Angle,Distance,ObjTemp,AmbTemp
45,3,75.51,77.16
45,4,75.36,77.20
45,4,75.36,77.20
45,4,75.36,77.20
45,4,75.36,77.27
45,4,75.36,77.27
45,4,75.36,77.27
45,4,75.36,77.27
45,4,75.36,77.27
45,4,75.18,77.27
45,4,75.18,77.27
45,4,75.18,77.27
45,4,75.18,77.31
45,4,75.18,77.31
45,4,75.18,77.31
45,4,75.40,77.31
45,4,75.40,77.31
45,4,75.40,77.16
45,4,75.40,77.16
45,4,75.40,77.16
45,4,75.15,77.16
45,4,75.15,77.16
45,4,75.15,77.31
45,4,75.15,77.31
45,4,75.15,77.31
45,4,75.36,77.31
45,4,75.36,77.31
45,4,75.36,77.27
45,4,75.36,77.27
45,4,75.36,77.27
45,4,75.29,77.27
45,4,75.29,77.27
45,4,75.29,77.31
45,4,75.29,77.31
45,4,75.29,77.31
45,4,75.25,77.31
45,4,75.25,77.31
45,4,75.25,77.16
45,4,75.25,77.16
45,4,75.25,77.16
45,4,75.07,77.16
45,4,75.07,77.16
45,4,75.07,77.16
45,4,75.07,77.20
45,4,75.07,77.20
45,4,75.07,77.20
45,4,75.25,77.20
45,4,75.25,77.20
45,4,75.25,77.31
45,4,75.25,77.31
45,4,75.25,77.31
45,4,75.40,77.31
45,4,75.40,77.31
45,4,75.40,77.27
45,4,75.40,77.27
45,4,75.40,77.27
45,4,75.25,77.27
45,4,75.25,77.27
45,4,75.25,77.31
45,4,75.25,77.31
45,4,75.25,77.31
45,4,75.25,77.31
45,4,75.25,77.31
45,4,75.25,77.20
45,4,75.25,77.20
45,4,75.25,77.20
45,4,75.25,77.20
45,4,75.25,77.20
45,4,75.25,77.20
45,4,75.25,77.20
45,4,75.25,77.20
45,4,75.25,77.20
45,4,75.25,77.20
45,4,75.25,77.20
45,4,75.25,77.20
45,4,75.25,77.20
45,4,75.25,77.20
45,4,75.18,77.20
45,4,75.18,77.20
45,4,75.18,77.20
45,4,75.18,77.20
45,4,75.18,77.20
45,4,75.29,77.20
45,4,75.29,77.20
45,4,75.29,77.16
45,4,75.29,77.16
45,4,75.29,77.16
45,4,75.15,77.16
45,4,75.15,77.16
45,4,75.15,77.27
45,4,75.15,77.27
45,4,75.15,77.27
45,4,75.29,77.27
45,4,75.29,77.27
45,4,75.29,77.16
45,4,75.29,77.16
45,4,75.29,77.16
45,4,75.15,77.16
45,4,75.15,77.16
45,4,75.15,77.27
45,4,75.15,77.27
45,5,74.82,77.20
45,5,74.82,77.31
45,5,74.82,77.31
45,5,74.82,77.31
45,5,74.82,77.31
45,5,74.82,77.31
45,5,74.97,77.31
45,5,74.97,77.31
45,5,74.97,77.31
45,5,74.97,77.31
45,5,74.97,77.31
45,5,74.97,77.31
45,5,74.86,77.31
45,5,74.86,77.31
45,5,74.86,77.27
45,5,74.86,77.27
45,5,74.86,77.27
45,5,74.97,77.27
45,5,74.97,77.27
45,5,74.97,77.27
45,5,74.97,77.27
45,5,74.97,77.27
45,5,74.97,77.27
45,5,74.97,77.27
45,5,74.97,77.27
45,5,74.97,77.31
45,5,74.97,77.31
45,5,74.97,77.31
45,5,75.07,77.31
45,5,75.07,77.31
45,5,75.07,77.27
45,5,75.07,77.27
45,5,75.07,77.27
45,5,74.75,77.27
45,5,74.75,77.27
45,5,74.75,77.34
45,5,74.75,77.34
45,5,74.75,77.34
45,5,75.07,77.34
45,5,75.07,77.34
45,5,75.07,77.34
45,5,75.07,77.34
45,5,75.07,77.34
45,5,75.04,77.34
45,5,75.04,77.34
45,5,75.04,77.38
45,5,75.04,77.38
45,5,75.04,77.38
45,5,75.07,77.38
45,5,75.07,77.38
45,5,75.07,77.34
45,5,75.07,77.34
45,5,75.07,77.34
45,5,75.07,77.34
45,5,74.64,77.34
45,5,74.64,77.34
45,5,74.64,77.31
45,5,74.64,77.31
45,5,74.64,77.31
45,5,74.93,77.31
45,5,74.93,77.31
45,5,74.93,77.20
45,5,74.93,77.20
45,5,74.93,77.20
45,5,74.75,77.20
45,5,74.75,77.20
45,5,74.75,77.16
45,5,74.75,77.16
45,5,74.75,77.16
45,5,74.75,77.16
45,5,74.75,77.16
45,5,74.75,77.31
45,5,74.75,77.31
45,5,74.75,77.31
45,5,74.97,77.31
45,5,74.97,77.31
45,5,74.97,77.31
45,5,74.97,77.31
45,5,74.97,77.31
45,5,74.93,77.31
45,5,74.93,77.31
45,5,74.93,77.38
45,5,74.93,77.38
45,5,74.93,77.38
45,5,74.93,77.38
45,5,74.93,77.38
45,5,74.93,77.38
45,5,74.93,77.34
45,5,74.93,77.34
45,5,74.93,77.34
45,5,74.97,77.34
45,5,74.97,77.34
45,5,74.97,77.27
45,5,74.97,77.27
45,5,74.97,77.27
45,5,74.86,77.27
45,5,74.86,77.27
45,5,74.86,77.27
45,5,74.86,77.27
45,5,74.86,77.27
45,6,74.86,77.27
45,6,74.86,77.27
45,6,74.86,77.27
45,6,74.64,77.27
45,6,74.64,77.27
45,6,74.64,77.27
45,6,74.64,77.31
45,6,74.64,77.31
45,6,74.64,77.31
45,6,74.64,77.31
45,6,74.86,77.31
45,6,74.86,77.31
45,6,74.86,77.27
45,6,74.86,77.27
45,6,74.86,77.27
45,6,74.75,77.27
45,6,74.75,77.27
45,6,74.75,77.20
45,6,74.75,77.20
45,6,74.75,77.20
45,6,74.64,77.20
45,6,74.64,77.20
45,6,74.64,77.20
45,6,74.64,77.20
45,6,74.64,77.20
45,6,74.64,77.20
45,6,74.57,77.20
45,6,74.57,77.20
45,6,74.57,77.20
45,6,74.57,77.20
45,6,74.57,77.20
45,6,74.75,77.20
45,6,74.75,77.20
45,6,74.75,77.34
45,6,74.75,77.34
45,6,74.75,77.34
45,6,74.86,77.34
45,6,74.86,77.34
45,6,74.86,77.31
45,6,74.86,77.31
45,6,74.86,77.31
45,6,74.75,77.31
45,6,74.75,77.31
45,6,74.75,77.20
45,6,74.75,77.20
45,6,74.75,77.20
45,6,74.68,77.20
45,6,74.68,77.20
45,6,74.68,77.34
45,6,74.68,77.34
45,6,74.68,77.34
45,6,74.68,77.34
45,6,74.86,77.34
45,6,74.86,77.34
45,6,74.86,77.16
45,6,74.86,77.16
45,6,74.86,77.16
45,6,74.75,77.16
45,6,74.75,77.16
45,6,74.75,77.31
45,6,74.75,77.31
45,6,74.75,77.31
45,6,74.75,77.31
45,6,74.75,77.31
45,6,74.75,77.27
45,6,74.75,77.27
45,6,74.75,77.27
45,6,74.86,77.27
45,6,74.86,77.27
45,6,74.86,77.27
45,6,74.86,77.27
45,6,74.86,77.27
45,6,74.82,77.27
45,6,74.82,77.27
45,6,74.82,77.31
45,6,74.82,77.31
45,6,74.82,77.31
45,6,74.82,77.31
45,6,74.82,77.31
45,6,74.82,77.38
45,6,74.82,77.38
45,6,74.82,77.38
45,6,74.82,77.38
45,6,74.86,77.38
45,6,74.86,77.38
45,6,74.86,77.27
45,6,74.86,77.27
45,6,74.86,77.27
45,6,74.68,77.27
45,6,74.68,77.27
45,6,74.68,77.31
45,6,74.68,77.31
45,6,74.68,77.31
45,6,74.86,77.31
45,6,74.86,77.31
45,6,74.86,77.27
45,6,74.86,77.27
45,6,74.86,77.27
45,6,74.82,77.27
45,6,74.82,77.27
15,1,74.82,77.31
15,1,74.82,77.31
15,1,74.82,77.31
15,1,74.82,77.31
15,1,74.97,77.31
15,1,74.97,77.31
15,1,74.97,77.31
15,1,74.97,77.27
15,1,74.97,77.27
15,1,74.97,77.27
15,1,74.97,77.27
15,1,75.04,77.27
15,1,75.04,77.27
15,1,75.04,77.38
15,1,75.04,77.38
15,1,75.04,77.38
15,1,75.07,77.38
15,1,75.07,77.38
15,1,75.07,77.34
15,1,75.07,77.34
15,1,75.07,77.34
15,1,75.04,77.34
15,1,75.04,77.34
15,1,75.04,77.34
15,1,75.04,77.34
15,1,75.04,77.34
15,1,74.97,77.34
15,1,74.97,77.34
15,1,74.97,77.27
15,1,74.97,77.27
15,1,74.97,77.27
15,1,74.97,77.27
15,1,75.07,77.27
15,1,75.07,77.27
15,1,75.07,77.27
15,1,75.07,77.27
15,1,75.07,77.27
15,1,75.07,77.27
15,1,75.07,77.27
15,1,75.07,77.34
15,1,75.07,77.34
15,1,75.07,77.34
15,1,75.07,77.34
15,1,75.07,77.34
15,1,75.07,77.31
15,1,75.07,77.31
15,1,75.07,77.31
15,1,75.04,77.31
15,1,75.04,77.31
15,1,75.04,77.27
15,1,75.04,77.27
15,1,75.04,77.27
15,1,74.97,77.27
15,1,74.97,77.27
15,1,74.97,77.31
15,1,74.97,77.31
15,1,74.97,77.31
15,1,74.93,77.31
15,1,74.93,77.31
15,1,74.93,77.34
15,1,74.93,77.34
15,1,74.93,77.34
15,1,74.97,77.34
15,1,74.97,77.34
15,1,74.97,77.34
15,1,74.97,77.38
15,1,74.97,77.38
15,1,74.97,77.38
15,1,75.18,77.38
15,1,75.18,77.38
15,1,75.18,77.20
15,1,75.18,77.20
15,1,75.18,77.20
15,1,75.04,77.20
15,1,75.04,77.20
15,1,75.04,77.27
15,1,75.04,77.27
15,1,75.04,77.27
15,1,74.93,77.27
15,1,74.93,77.27
15,1,74.93,77.31
15,1,74.93,77.31
15,1,74.93,77.31
15,1,74.97,77.31
15,1,74.97,77.31
15,1,74.97,77.20
15,1,74.97,77.20
15,1,74.97,77.20
15,1,74.97,77.20
15,1,74.97,77.20
15,1,74.97,77.34
15,1,74.97,77.34
15,1,74.97,77.34
15,1,75.07,77.34
15,1,75.07,77.34
15,1,75.07,77.34
15,1,75.07,77.34
15,1,75.07,77.34
15,1,75.07,77.34
15,1,75.29,77.34
15,2,74.25,77.20
15,2,74.25,77.20
15,2,74.25,77.20
15,2,74.25,77.20
15,2,74.25,77.31
15,2,74.25,77.31
15,2,74.25,77.31
15,2,74.25,77.31
15,2,74.25,77.31
15,2,74.21,77.31
15,2,74.21,77.31
15,2,74.21,77.34
15,2,74.21,77.34
15,2,74.21,77.34
15,2,74.32,77.34
15,2,74.32,77.34
15,2,74.32,77.27
15,2,74.32,77.27
15,2,74.32,77.27
15,2,74.21,77.27
15,2,74.21,77.27
15,2,74.21,77.41
15,2,74.21,77.41
15,2,74.21,77.41
15,2,74.35,77.41
15,2,74.35,77.41
15,2,74.35,77.41
15,2,74.35,77.34
15,2,74.35,77.34
15,2,74.35,77.34
15,2,74.46,77.34
15,2,74.46,77.34
15,2,74.46,77.34
15,2,74.46,77.34
15,2,74.46,77.34
15,2,74.53,77.34
15,2,74.53,77.34
15,2,74.53,77.31
15,2,74.53,77.31
15,2,74.53,77.31
15,2,74.35,77.31
15,2,74.35,77.31
15,2,74.35,77.27
15,2,74.35,77.27
15,2,74.35,77.27
15,2,74.35,77.27
15,2,74.35,77.27
15,2,74.35,77.31
15,2,74.35,77.31
15,2,74.35,77.31
15,2,74.21,77.31
15,2,74.21,77.31
15,2,74.21,77.34
15,2,74.21,77.34
15,2,74.21,77.34
15,2,74.21,77.34
15,2,74.21,77.34
15,2,74.21,77.34
15,2,74.21,77.27
15,2,74.21,77.27
15,2,74.21,77.27
15,2,74.21,77.27
15,2,74.21,77.27
15,2,74.21,77.31
15,2,74.21,77.31
15,2,74.21,77.31
15,2,74.32,77.31
15,2,74.32,77.31
15,2,74.32,77.38
15,2,74.32,77.38
15,2,74.32,77.38
15,2,74.35,77.38
15,2,74.35,77.38
15,2,74.35,77.31
15,2,74.35,77.31
15,2,74.35,77.31
15,2,74.21,77.31
15,2,74.21,77.31
15,2,74.21,77.20
15,2,74.21,77.20
15,2,74.21,77.20
15,2,74.21,77.20
15,2,74.14,77.20
15,2,74.14,77.20
15,2,74.14,77.34
15,2,74.14,77.34
15,2,74.14,77.34
15,2,74.32,77.34
15,2,74.32,77.34
15,2,74.32,77.27
15,2,74.32,77.27
15,2,74.32,77.27
15,2,74.21,77.27
15,2,74.21,77.27
15,2,74.21,77.31
15,2,74.21,77.31
15,2,74.21,77.31
15,2,74.35,77.31
15,2,74.35,77.31
15,2,74.35,77.27
15,3,74.03,77.31
15,3,74.03,77.31
15,3,73.92,77.31
15,3,73.92,77.31
15,3,73.92,77.31
15,3,73.92,77.34
15,3,73.92,77.34
15,3,73.92,77.34
15,3,73.92,77.34
15,3,73.92,77.34
15,3,73.99,77.34
15,3,73.99,77.34
15,3,73.99,77.31
15,3,73.99,77.31
15,3,73.99,77.31
15,3,73.92,77.31
15,3,73.92,77.31
15,3,73.92,77.31
15,3,73.92,77.31
15,3,73.92,77.31
15,3,73.78,77.31
15,3,73.78,77.31
15,3,73.78,77.31
15,3,73.78,77.31
15,3,73.78,77.31
15,3,73.99,77.31
15,3,73.99,77.31
15,3,73.99,77.38
15,3,73.99,77.38
15,3,73.99,77.38
15,3,73.99,77.38
15,3,73.99,77.38
15,3,73.99,77.38
15,3,73.99,77.27
15,3,73.99,77.27
15,3,73.99,77.27
15,3,74.14,77.27
15,3,74.14,77.27
15,3,74.14,77.31
15,3,74.14,77.31
15,3,74.14,77.31
15,3,73.99,77.31
15,3,73.99,77.31
15,3,73.99,77.27
15,3,73.99,77.27
15,3,73.99,77.27
15,3,73.99,77.27
15,3,73.99,77.27
15,3,73.99,77.34
15,3,73.99,77.34
15,3,73.99,77.34
15,3,73.92,77.34
15,3,73.92,77.34
15,3,73.92,77.38
15,3,73.92,77.38
15,3,73.92,77.38
15,3,73.92,77.38
15,3,73.92,77.38
15,3,73.92,77.31
15,3,73.92,77.31
15,3,73.92,77.31
15,3,73.92,77.31
15,3,73.99,77.31
15,3,73.99,77.31
15,3,73.99,77.38
15,3,73.99,77.38
15,3,73.99,77.38
15,3,74.14,77.38
15,3,74.14,77.38
15,3,74.14,77.38
15,3,74.14,77.38
15,3,74.14,77.38
15,3,74.14,77.38
15,3,74.14,77.38
15,3,74.14,77.34
15,3,74.14,77.34
15,3,74.14,77.34
15,3,74.21,77.34
15,3,74.21,77.34
15,3,74.21,77.31
15,3,74.21,77.31
15,3,74.21,77.31
15,3,73.78,77.31
15,3,73.78,77.31
15,3,73.78,77.31
15,3,73.78,77.31
15,3,73.78,77.31
15,3,73.78,77.31
15,3,74.03,77.31
15,3,74.03,77.31
15,3,74.03,77.34
15,3,74.03,77.34
15,3,74.03,77.34
15,3,74.03,77.34
15,3,74.03,77.34
15,3,74.03,77.20
15,3,74.03,77.20
15,3,74.03,77.20
15,3,73.78,77.20
15,3,73.78,77.20
15,4,73.71,77.27
15,4,73.71,77.31
15,4,73.71,77.31
15,4,73.71,77.31
15,4,73.71,77.31
15,4,73.71,77.31
15,4,73.78,77.31
15,4,73.78,77.31
15,4,73.78,77.31
15,4,73.78,77.31
15,4,73.78,77.31
15,4,73.78,77.31
15,4,73.71,77.31
15,4,73.71,77.31
15,4,73.71,77.27
15,4,73.71,77.27
15,4,73.71,77.27
15,4,73.78,77.27
15,4,73.78,77.27
15,4,73.78,77.27
15,4,73.78,77.31
15,4,73.78,77.31
15,4,73.78,77.31
15,4,73.78,77.31
15,4,73.78,77.31
15,4,73.78,77.31
15,4,73.78,77.31
15,4,73.78,77.31
15,4,73.78,77.31
15,4,73.78,77.31
15,4,73.78,77.38
15,4,73.78,77.38
15,4,73.78,77.38
15,4,73.81,77.38
15,4,73.81,77.38
15,4,73.81,77.27
15,4,73.81,77.27
15,4,73.81,77.27
15,4,73.56,77.27
15,4,73.56,77.27
15,4,73.56,77.34
15,4,73.56,77.34
15,4,73.56,77.34
15,4,73.78,77.34
15,4,73.78,77.34
15,4,73.78,77.27
15,4,73.78,77.27
15,4,73.78,77.27
15,4,73.78,77.27
15,4,73.78,77.27
15,4,73.78,77.27
15,4,73.78,77.34
15,4,73.78,77.34
15,4,73.78,77.34
15,4,73.78,77.34
15,4,73.78,77.34
15,4,73.78,77.27
15,4,73.78,77.27
15,4,73.78,77.27
15,4,73.71,77.27
15,4,73.71,77.27
15,4,73.71,77.31
15,4,73.71,77.31
15,4,73.71,77.31
15,4,73.71,77.31
15,4,73.71,77.31
15,4,73.71,77.27
15,4,73.71,77.27
15,4,73.71,77.27
15,4,73.78,77.27
15,4,73.78,77.27
15,4,73.78,77.27
15,4,73.78,77.27
15,4,73.78,77.27
15,4,73.78,77.27
15,4,73.89,77.27
15,4,73.89,77.27
15,4,73.89,77.27
15,4,73.89,77.27
15,4,73.89,77.27
15,4,73.89,77.27
15,4,73.89,77.27
15,4,73.89,77.34
15,4,73.89,77.34
15,4,73.89,77.34
15,4,73.78,77.34
15,4,73.78,77.34
15,4,73.78,77.38
15,4,73.78,77.38
15,4,73.78,77.38
15,4,73.81,77.38
15,4,73.81,77.38
15,4,73.81,77.34
15,4,73.81,77.34
15,4,73.81,77.34
15,4,73.81,77.34
15,4,73.81,77.34
15,4,73.81,77.38
15,4,73.81,77.38
15,4,73.81,77.38
15,5,73.67,77.34
15,5,73.67,77.34
15,5,73.67,77.34
15,5,73.67,77.34
15,5,73.78,77.34
15,5,73.78,77.34
15,5,73.78,77.34
15,5,73.78,77.31
15,5,73.78,77.31
15,5,73.78,77.31
15,5,73.78,77.31
15,5,73.71,77.31
15,5,73.71,77.31
15,5,73.71,77.27
15,5,73.71,77.27
15,5,73.71,77.27
15,5,73.78,77.27
15,5,73.78,77.27
15,5,73.78,77.27
15,5,73.78,77.27
15,5,73.78,77.27
15,5,73.78,77.27
15,5,73.78,77.27
15,5,73.78,77.34
15,5,73.78,77.34
15,5,73.78,77.34
15,5,73.78,77.34
15,5,73.71,77.34
15,5,73.71,77.34
15,5,73.71,77.38
15,5,73.71,77.38
15,5,73.71,77.38
15,5,73.81,77.38
15,5,73.81,77.38
15,5,73.81,77.38
15,5,73.81,77.38
15,5,73.81,77.38
15,5,73.81,77.38
15,5,73.81,77.38
15,5,73.81,77.31
15,5,73.81,77.31
15,5,73.81,77.31
15,5,73.78,77.31
15,5,73.78,77.31
15,5,73.78,77.34
15,5,73.78,77.34
15,5,73.78,77.34
15,5,73.71,77.34
15,5,73.71,77.34
15,5,73.71,77.20
15,5,73.71,77.20
15,5,73.71,77.20
15,5,73.81,77.20
15,5,73.81,77.20
15,5,73.81,77.20
15,5,73.81,77.31
15,5,73.81,77.31
15,5,73.81,77.31
15,5,73.78,77.31
15,5,73.78,77.31
15,5,73.78,77.41
15,5,73.78,77.41
15,5,73.78,77.41
15,5,73.78,77.41
15,5,73.78,77.41
15,5,73.78,77.31
15,5,73.78,77.31
15,5,73.78,77.31
15,5,73.49,77.31
15,5,73.49,77.31
15,5,73.49,77.27
15,5,73.49,77.27
15,5,73.49,77.27
15,5,73.78,77.27
15,5,73.78,77.27
15,5,73.78,77.41
15,5,73.78,77.41
15,5,73.78,77.41
15,5,73.89,77.41
15,5,73.89,77.41
15,5,73.89,77.31
15,5,73.89,77.31
15,5,73.89,77.31
15,5,73.89,77.31
15,5,73.71,77.31
15,5,73.71,77.31
15,5,73.71,77.34
15,5,73.71,77.34
15,5,73.71,77.34
15,5,73.81,77.34
15,5,73.81,77.34
15,5,73.81,77.16
15,5,73.81,77.16
15,5,73.81,77.16
15,5,73.67,77.16
15,5,73.67,77.16
15,5,73.67,77.31
15,5,73.67,77.31
15,5,73.67,77.31
15,5,73.67,77.31
15,6,73.49,77.27
15,6,73.45,77.27
15,6,73.45,77.27
15,6,73.45,77.27
15,6,73.45,77.27
15,6,73.45,77.27
15,6,73.45,77.27
15,6,73.45,77.27
15,6,73.45,77.27
15,6,73.56,77.27
15,6,73.56,77.27
15,6,73.56,77.27
15,6,73.56,77.27
15,6,73.56,77.27
15,6,73.56,77.27
15,6,73.56,77.27
15,6,73.56,77.20
15,6,73.56,77.20
15,6,73.56,77.20
15,6,73.49,77.20
15,6,73.49,77.20
15,6,73.49,77.20
15,6,73.49,77.31
15,6,73.49,77.31
15,6,73.49,77.31
15,6,73.45,77.31
15,6,73.45,77.31
15,6,73.45,77.20
15,6,73.45,77.20
15,6,73.45,77.20
15,6,73.67,77.20
15,6,73.67,77.20
15,6,73.67,77.16
15,6,73.67,77.16
15,6,73.67,77.16
15,6,73.20,77.16
15,6,73.20,77.16
15,6,73.20,77.34
15,6,73.20,77.34
15,6,73.20,77.34
15,6,73.45,77.34
15,6,73.45,77.34
15,6,73.45,77.20
15,6,73.45,77.20
15,6,73.45,77.20
15,6,73.60,77.20
15,6,73.60,77.20
15,6,73.60,77.31
15,6,73.60,77.31
15,6,73.60,77.31
15,6,73.60,77.31
15,6,73.38,77.31
15,6,73.38,77.31
15,6,73.38,77.16
15,6,73.38,77.16
15,6,73.38,77.16
15,6,73.38,77.16
15,6,73.38,77.16
15,6,73.38,77.20
15,6,73.38,77.20
15,6,73.38,77.20
15,6,73.60,77.20
15,6,73.60,77.20
15,6,73.60,77.31
15,6,73.60,77.31
15,6,73.60,77.31
15,6,73.45,77.31
15,6,73.45,77.31
15,6,73.45,77.27
15,6,73.45,77.27
15,6,73.45,77.27
15,6,73.49,77.27
15,6,73.49,77.27
15,6,73.49,77.34
15,6,73.49,77.34
15,6,73.49,77.34
15,6,73.49,77.34
15,6,73.45,77.34
15,6,73.45,77.34
15,6,73.45,77.31
15,6,73.45,77.31
15,6,73.45,77.31
15,6,73.56,77.31
15,6,73.56,77.31
15,6,73.56,77.31
15,6,73.56,77.31
15,6,73.56,77.31
15,6,73.49,77.31
15,6,73.49,77.31
15,6,73.49,77.27
15,6,73.49,77.27
15,6,73.49,77.27
15,6,73.45,77.27
15,6,73.45,77.27
15,6,73.45,77.27
15,6,73.45,77.27
15,6,73.45,77.27
15,6,73.49,77.27
15,6,73.49,77.27
15,6,73.49,77.20
